Unnamed: 0,time,course,haccuracy,latitude,longitude,speed,At,d,v,level_0
54,2018-11-05 18:23:08,299.0883283582259,32.00483309472351,41.31576925554609,2.0224875414510017,0.4895975291728973,1.0,0.8114250454301024,0.8114250454301024,
55,2018-11-05 18:23:09,303.53595630044146,32.00483309472351,41.31577138495077,2.022478248566401,0.5084248557686806,1.0,0.8114250212147317,0.8114250212147317,
56,2018-11-05 18:23:10,307.983584242657,32.00483309472351,41.315773514355456,2.0224689556817994,0.5272521823644638,1.0,0.8114249967333331,0.8114249967333331,
57,2018-11-05 18:23:11,312.4312121848725,32.00483309472351,41.31577564376013,2.022459662797198,0.546079508960247,1.0,0.811424972677564,0.811424972677564,
58,2018-11-05 18:23:12,316.8788401270881,32.00483309472351,41.31577777316482,2.022450369912597,0.5649068355560303,1.0,0.7407649000769867,0.7407649000769867,
59,2018-11-05 18:23:13,319.485750301823,32.00483309472351,41.31578139332408,2.0224429241396624,0.6852935353914896,1.0,0.740764870686462,0.740764870686462,
60,2018-11-05 18:23:14,322.0926604765579,32.00483309472351,41.315785013483335,2.0224354783667278,0.8056802352269491,1.0,0.7407648420923582,0.7407648420923582,
61,2018-11-05 18:23:15,324.6995706512928,32.00483309472351,41.3157886336426,2.0224280325937927,0.9260669350624084,1.0,1.644620490743738,1.644620490743738,
62,2018-11-05 18:23:16,322.5621585731857,32.00483309472351,41.31579639078643,2.0224112661296187,0.9084811210632324,1.0,1.6446203493051226,1.6446203493051226,
63,2018-11-05 18:23:17,320.4247464950785,32.00483309472351,41.31580414793027,2.0223944996654444,0.8908953070640564,1.0,0.6972601834055406,0.6972601834055406,
64,2018-11-05 18:23:18,320.3173554307584,28.004228957883072,41.31580710817062,2.0223871397663906,0.9084660708904266,1.0,0.69726015920234,0.69726015920234,
65,2018-11-05 18:23:19,320.20996436643827,24.00362482104263,41.31581006841097,2.0223797798673364,0.9260368347167968,1.0,0.6972601342204708,0.6972601342204708,
66,2018-11-05 18:23:20,320.1025733021182,20.00302068420219,41.31581302865131,2.022372419968282,0.9436075985431672,1.0,0.6972601095788904,0.6972601095788904,
67,2018-11-05 18:23:21,319.9951822377981,16.002416547361754,41.31581598889166,2.0223650600692284,0.9611783623695374,1.0,1.128858215983003,1.128858215983003,
68,2018-11-05 18:23:22,316.4975789676179,16.002416547361754,41.315823304139535,2.022355687869998,0.9469011227289836,1.0,1.1288581556680068,1.1288581556680068,
69,2018-11-05 18:23:23,312.99997569743783,16.002416547361754,41.31583061938742,2.022346315670767,0.9326238830884298,1.0,1.128858094162949,1.128858094162949,
70,2018-11-05 18:23:24,309.5023724272577,16.002416547361754,41.3158379346353,2.0223369434715366,0.918346643447876,1.0,1.2667974304587706,1.2667974304587706,
71,2018-11-05 18:23:25,309.062754131519,16.002416547361754,41.315845429386286,2.0223255196935663,0.8067920804023743,1.0,1.2667973473189071,1.2667973473189071,
72,2018-11-05 18:23:26,308.6231358357803,16.002416547361754,41.31585292413727,2.022314095915596,0.6952375173568726,1.0,1.1891201019585018,1.1891201019585018,
73,2018-11-05 18:23:27,310.3790408676072,16.002416547361754,41.31586201344698,2.022306594208472,0.3511283118277787,1.0,1.1891200559284396,1.1891200559284396,
74,2018-11-05 18:23:28,312.13494589943406,16.002416547361754,41.315871102756695,2.022299092501348,0.007019106298685,1.0,0.2957752212424636,0.2957752212424636,
75,2018-11-05 18:23:29,311.5762295951379,16.002416547361754,41.3158737349556,2.0222985820784465,0.033402589149773,1.0,0.2957752202125213,0.2957752202125213,
76,2018-11-05 18:23:30,311.01751329084163,16.002416547361754,41.31587636715449,2.0222980716555448,0.0597860720008611,1.0,0.2957752207409106,0.2957752207409106,
77,2018-11-05 18:23:31,310.4587969865454,16.002416547361754,41.31587899935339,2.0222975612326435,0.0861695548519491,1.0,0.2957752204981522,0.2957752204981522,
78,2018-11-05 18:23:32,309.9000806822492,16.002416547361754,41.31588163155229,2.0222970508097418,0.1125530377030372,1.0,0.1200937736546341,0.1200937736546341,
79,2018-11-05 18:23:33,310.20879157235544,16.002416547361754,41.31588266389343,2.0222966282352783,0.0891852569766342,1.0,0.1200937734903765,0.1200937734903765,
80,2018-11-05 18:23:34,310.5175024624617,16.002416547361754,41.315883696234565,2.022296205660815,0.0658174762502312,1.0,0.1200937740813205,0.1200937740813205,
81,2018-11-05 18:23:35,310.82621335256795,16.002416547361754,41.31588472857571,2.0222957830863515,0.0424496955238282,1.0,0.1200937731618613,0.1200937731618613,
82,2018-11-05 18:23:36,311.1349242426742,16.002416547361754,41.31588576091685,2.022295360511888,0.0190819147974252,1.0,0.0553971621204232,0.0553971621204232,
83,2018-11-05 18:23:37,311.102938466791,16.002416547361754,41.31588571289102,2.022296020731425,0.016996624181047,1.0,0.05539716227394,0.05539716227394,
84,2018-11-05 18:23:38,311.0709526909078,16.002416547361754,41.31588566486518,2.022296680950962,0.0149113335646688,1.0,0.0553971622012975,0.0553971622012975,
85,2018-11-05 18:23:39,311.0389669150247,16.002416547361754,41.31588561683935,2.022297341170499,0.0128260429482906,1.0,0.0553971622417346,0.0553971622417346,
86,2018-11-05 18:23:40,311.0069811391415,16.002416547361754,41.31588556881351,2.022298001390036,0.0107407523319125,1.0,0.8240871668522247,0.8240871668522247,
87,2018-11-05 18:23:41,310.50201842361326,16.002416547361754,41.31589032039897,2.0222904289046637,0.0980819801334291,1.0,0.8240871314721692,0.8240871314721692,
88,2018-11-05 18:23:42,309.99705570808504,16.002416547361754,41.31589507198443,2.0222828564192907,0.1854232079349458,1.0,0.8240870965702024,0.8240870965702024,
89,2018-11-05 18:23:43,309.4920929925568,16.002416547361754,41.31589982356989,2.022275283933918,0.2727644357364625,1.0,0.8240870607120515,0.8240870607120515,
90,2018-11-05 18:23:44,308.9871302770286,16.002416547361754,41.31590457515535,2.022267711448546,0.3601056635379791,1.0,0.0805924351916669,0.0805924351916669,
91,2018-11-05 18:23:45,314.46507859516225,16.002416547361754,41.315905299629065,2.022267683161166,0.2761133946478367,1.0,0.0805924359795579,0.0805924359795579,
92,2018-11-05 18:23:46,319.9430269132959,16.002416547361754,41.31590602410279,2.0222676548737866,0.1921211257576942,1.0,0.0805924351901275,0.0805924351901275,
93,2018-11-05 18:23:47,325.4209752314296,16.002416547361754,41.3159067485765,2.0222676265864066,0.1081288568675517,1.0,0.0805924351893577,0.0805924351893577,
94,2018-11-05 18:23:48,330.8989235495632,16.002416547361754,41.31590747305022,2.0222675982990266,0.0241365879774093,1.0,0.1792573324225398,0.1792573324225398,
95,2018-11-05 18:23:49,337.88770971210363,16.002416547361754,41.31590587019155,2.022267827790436,0.0534640587866305,1.0,0.1792573324768981,0.1792573324768981,
96,2018-11-05 18:23:50,344.8764958746441,16.002416547361754,41.31590426733288,2.022268057281845,0.0827915295958518,1.0,0.1792573325272907,0.1792573325272907,
97,2018-11-05 18:23:51,351.86528203718456,16.002416547361754,41.315902664474216,2.0222682867732544,0.1121190004050731,1.0,0.1792573325737179,0.1792573325737179,
98,2018-11-05 18:23:52,358.85406819972496,16.002416547361754,41.31590106161555,2.0222685162646634,0.1414464712142944,1.0,0.6065349848616935,0.6065349848616935,
99,2018-11-05 18:23:53,269.25802481396863,13.50203896183648,41.31590321992274,2.022261846494286,0.1468159072101115,1.0,0.6065349679223953,0.6065349679223953,
100,2018-11-05 18:23:54,179.66198142821224,11.001661376311208,41.31590537822993,2.0222551767239088,0.1521853432059287,1.0,0.6065349509830963,0.6065349509830963,
101,2018-11-05 18:23:55,90.06593804245591,8.501283790785934,41.31590753653712,2.0222485069535314,0.1575547792017459,1.0,0.6065349340437965,0.6065349340437965,
102,2018-11-05 18:23:56,0.4698946566995165,6.000906205260658,41.31590969484431,2.022241837183154,0.1629242151975631,1.0,0.0647091089269316,0.0647091089269316,
103,2018-11-05 18:23:57,89.3745862946672,6.5009817223657125,41.31591005647377,2.0222412301372423,0.1232459894381462,1.0,0.0647091087065589,0.0647091087065589,
104,2018-11-05 18:23:58,178.27927793263487,7.001057239470768,41.31591041810323,2.0222406230913306,0.0835677636787294,1.0,0.064709108948102,0.064709108948102,
105,2018-11-05 18:23:59,267.1839695706025,7.501132756575823,41.3159107797327,2.0222400160454197,0.0438895379193126,1.0,0.0647091082658136,0.0647091082658136,
106,2018-11-05 18:24:00,356.0886612085702,8.001208273680877,41.31591114136216,2.0222394089995075,0.0042113121598958,1.0,0.0786070700105921,0.0786070700105921,
107,2018-11-05 18:24:01,353.6707400914398,8.001208273680877,41.31591128320801,2.022238486923692,0.0052034403197466,1.0,0.0786070696515522,0.0786070696515522,
108,2018-11-05 18:24:02,351.25281897430943,8.001208273680877,41.315911425053855,2.022237564847877,0.0061955684795975,1.0,0.0786070696822439,0.0786070696822439,
109,2018-11-05 18:24:03,348.8348978571791,8.001208273680877,41.31591156689971,2.022236642772062,0.0071876966394483,1.0,0.0786070695180699,0.0786070695180699,
110,2018-11-05 18:24:04,346.4169767400487,8.001208273680877,41.31591170874556,2.022235720696247,0.0081798247992992,1.0,0.0090742757809236,0.0090742757809236,
111,2018-11-05 18:24:05,343.0798692549855,8.001208273680877,41.31591172251896,2.02223582779019,0.0189042994752525,1.0,0.0090742757790607,0.0090742757790607,
112,2018-11-05 18:24:06,339.7427617699224,8.001208273680877,41.31591173629237,2.022235934884133,0.0296287741512059,1.0,0.0090742756804057,0.0090742756804057,
113,2018-11-05 18:24:07,336.4056542848592,8.001208273680877,41.31591175006576,2.0222360419780765,0.0403532488271593,1.0,0.0090742757753351,0.0090742757753351,
114,2018-11-05 18:24:08,333.068546799796,8.001208273680877,41.31591176383916,2.0222361490720195,0.0510777235031127,1.0,0.406751393436693,0.406751393436693,
115,2018-11-05 18:24:09,333.1434125032886,8.001208273680877,41.31591270070885,2.022231441196116,0.0901626348495482,1.0,0.4067513881762322,0.4067513881762322,
116,2018-11-05 18:24:10,333.21827820678106,8.001208273680877,41.31591363757855,2.022226733320213,0.1292475461959838,1.0,0.4067513825110647,0.4067513825110647,
117,2018-11-05 18:24:11,333.2931439102736,8.001208273680877,41.31591457444824,2.022222025444309,0.1683324575424193,1.0,0.4067513770482504,0.4067513770482504,
118,2018-11-05 18:24:12,333.3680096137661,8.001208273680877,41.315915511317925,2.022217317568406,0.2074173688888549,1.0,0.2054280661744093,0.2054280661744093,
119,2018-11-05 18:24:13,339.2179641850445,8.001208273680877,41.31591647379576,2.0222152180066786,0.1679860278964042,1.0,0.2054280639960049,0.2054280639960049,
120,2018-11-05 18:24:14,345.06791875632285,8.001208273680877,41.3159174362736,2.0222131184449506,0.1285546869039535,1.0,0.2054280617542846,0.2054280617542846,
121,2018-11-05 18:24:15,350.9178733276012,8.001208273680877,41.31591839875143,2.022211018883223,0.0891233459115028,1.0,0.2054280595442222,0.2054280595442222,
122,2018-11-05 18:24:16,356.7678278988796,8.001208273680877,41.31591936122926,2.0222089193214954,0.0496920049190521,1.0,0.9220631448634068,0.9220631448634068,
123,2018-11-05 18:24:17,243.38712480877467,8.001208273680877,41.315922933983074,2.0222188825298417,0.1457244356473286,1.0,0.922063103671664,0.922063103671664,
124,2018-11-05 18:24:18,130.00642171866977,8.001208273680877,41.315926506736886,2.022228845738188,0.2417568663756052,1.0,0.922063062546858,0.922063062546858,
125,2018-11-05 18:24:19,16.625718628564893,8.001208273680877,41.3159300794907,2.022238808946534,0.3377892971038818,1.0,0.0263433846389149,0.0263433846389149,
126,2018-11-05 18:24:20,17.999635939548703,8.001208273680877,41.31593023240696,2.022239049869368,0.2658178582787513,1.0,0.0263433840928936,0.0263433840928936,
127,2018-11-05 18:24:21,19.37355325053251,8.001208273680877,41.315930385323206,2.022239290792202,0.1938464194536208,1.0,0.0263433840568396,0.0263433840568396,
128,2018-11-05 18:24:22,20.74747056151632,8.001208273680877,41.315930538239456,2.0222395317150363,0.1218749806284903,1.0,0.0263433845307527,0.0263433845307527,
129,2018-11-05 18:24:23,22.12138787250013,8.001208273680877,41.315930691155714,2.0222397726378705,0.0499035418033599,1.0,0.5626868098144825,0.5626868098144825,
130,2018-11-05 18:24:24,18.179748454848763,8.001208273680877,41.31592563145357,2.022239663668102,0.0514197060838341,1.0,0.5626868098265081,0.5626868098265081,
131,2018-11-05 18:24:25,14.2381090371974,8.001208273680877,41.31592057175144,2.0222395546983334,0.0529358703643083,1.0,0.5626868106273184,0.5626868106273184,
132,2018-11-05 18:24:26,10.296469619546036,8.001208273680877,41.31591551204929,2.022239445728565,0.0544520346447825,1.0,0.56268680984876,0.56268680984876,
133,2018-11-05 18:24:27,6.354830201894672,8.001208273680877,41.31591045234715,2.0222393367587967,0.0559681989252567,1.0,0.1893493369869492,0.1893493369869492,
134,2018-11-05 18:24:28,93.63623428226072,8.001208273680877,41.31591042353536,2.0222416036462905,0.064817409031093,1.0,0.1893493370201702,0.1893493370201702,
135,2018-11-05 18:24:29,180.9176383626268,8.001208273680877,41.31591039472357,2.022243870533784,0.0736666191369295,1.0,0.1893493371172107,0.1893493371172107,
136,2018-11-05 18:24:30,268.19904244299283,8.001208273680877,41.31591036591178,2.022246137421277,0.0825158292427659,1.0,0.1893493372379666,0.1893493372379666,
137,2018-11-05 18:24:31,355.4804465233589,8.001208273680877,41.31591033709999,2.0222484043087707,0.0913650393486023,1.0,0.562874014522256,0.562874014522256,
138,2018-11-05 18:24:32,354.4529948268922,8.001208273680877,41.31590868881854,2.022254776695311,0.0923953130841254,1.0,0.5628740275040185,0.5628740275040185,
139,2018-11-05 18:24:33,353.4255431304256,8.001208273680877,41.31590704053708,2.022261149081851,0.0934255868196486,1.0,0.5628740401934483,0.5628740401934483,
140,2018-11-05 18:24:34,352.3980914339589,8.001208273680877,41.315905392255615,2.022267521468391,0.0944558605551719,1.0,0.562874052695748,0.562874052695748,
141,2018-11-05 18:24:35,351.3706397374922,8.001208273680877,41.31590374397416,2.022273893854931,0.0954861342906951,1.0,1.0352560542042826,1.0352560542042826,
142,2018-11-05 18:24:36,352.6936883608587,8.001208273680877,41.31590850837888,2.022284543655545,0.1461138725280761,1.0,1.0352559983814,1.0352559983814,
143,2018-11-05 18:24:37,354.0167369842252,8.001208273680877,41.31591327278359,2.02229519345616,0.1967416107654571,1.0,0.0372047552916269,0.0372047552916269,
144,2018-11-05 18:24:38,351.02728612791566,8.001208273680877,41.315912952189365,2.0222953209531456,0.1478835877496748,1.0,0.037204755296001,0.037204755296001,
145,2018-11-05 18:24:39,348.0378352716061,8.001208273680877,41.31591263159514,2.0222954484501305,0.0990255647338926,1.0,0.0372047560680275,0.0372047560680275,
146,2018-11-05 18:24:40,345.0483844152966,8.001208273680877,41.31591231100091,2.0222955759471155,0.0501675417181104,1.0,0.0372047553365939,0.0372047553365939,
147,2018-11-05 18:24:41,342.05893355898706,8.001208273680877,41.31591199040668,2.022295703444101,0.0013095187023282,1.0,0.0516894566145348,0.0516894566145348,
148,2018-11-05 18:24:42,341.4996981603139,8.001208273680877,41.31591193736487,2.022295088572325,0.0010577627690508,1.0,0.0516894565658973,0.0516894565658973,
149,2018-11-05 18:24:43,340.9404627616408,8.001208273680877,41.31591188432307,2.022294473700549,0.0008060068357735,1.0,0.0516894567344107,0.0516894567344107,
150,2018-11-05 18:24:44,340.38122736296765,8.001208273680877,41.31591183128126,2.0222938588287733,0.0005542509024962,1.0,0.0516894567390789,0.0516894567390789,
151,2018-11-05 18:24:45,339.8219919642945,8.001208273680877,41.31591177823945,2.0222932439569976,0.0003024949692189,1.0,0.7081451952130082,0.7081451952130082,
152,2018-11-05 18:24:46,341.1175240322248,8.001208273680877,41.31591435927832,2.022285492417112,0.0018465134004751,1.0,0.7081451714239199,0.7081451714239199,
153,2018-11-05 18:24:47,342.41305610015496,8.001208273680877,41.31591694031717,2.022277740877226,0.0033905318317313,1.0,0.7081451483430592,0.7081451483430592,
154,2018-11-05 18:24:48,343.7085881680852,8.001208273680877,41.31591952135604,2.02226998933734,0.0049345502629876,1.0,0.8772294512299573,0.8772294512299573,
155,2018-11-05 18:24:49,342.4566782416541,8.001208273680877,41.31592316669954,2.022260674228662,0.0334601011127233,1.0,0.8772294123128694,0.8772294123128694,
156,2018-11-05 18:24:50,341.2047683152231,8.001208273680877,41.31592681204304,2.0222513591199838,0.061985651962459,1.0,0.8772293740601512,0.8772293740601512,
157,2018-11-05 18:24:51,339.952858388792,8.001208273680877,41.31593045738654,2.022242044011305,0.0905112028121948,1.0,0.8338140178616789,0.8338140178616789,
158,2018-11-05 18:24:52,335.2245643132023,8.001208273680877,41.31593629570301,2.0222357787013694,0.135214959581693,1.0,0.8338139878348493,0.8338139878348493,
159,2018-11-05 18:24:53,330.4962702376125,8.001208273680877,41.31594213401947,2.0222295133914336,0.1799187163511912,1.0,0.8338139590383109,0.8338139590383109,
160,2018-11-05 18:24:54,325.7679761620228,8.001208273680877,41.31594797233594,2.022223248081498,0.2246224731206894,1.0,0.5640456162683731,0.5640456162683731,
161,2018-11-05 18:24:55,331.69651888989137,8.001208273680877,41.315947621612,2.0222165105273517,0.2081681117415428,1.0,0.5640456192341983,0.5640456192341983,
162,2018-11-05 18:24:56,337.6250616177599,8.001208273680877,41.31594727088808,2.0222097729732047,0.1917137503623962,1.0,0.5640456223462784,0.5640456223462784,
163,2018-11-05 18:24:57,343.55360434562846,8.001208273680877,41.31594692016414,2.0222030354190577,0.1752593889832496,1.0,0.5640456253297312,0.5640456253297312,
164,2018-11-05 18:24:58,349.482147073497,8.001208273680877,41.3159465694402,2.022196297864911,0.1588050276041031,1.0,0.6044912598921103,0.6044912598921103,
165,2018-11-05 18:24:59,265.8711158983665,8.001208273680877,41.31594336612537,2.0221904498809558,0.1821777336299419,1.0,0.6044912788192557,0.6044912788192557,
166,2018-11-05 18:25:00,182.2600847232361,8.001208273680877,41.31594016281054,2.022184601897,0.2055504396557808,1.0,0.604491298211954,0.604491298211954,
167,2018-11-05 18:25:01,98.64905354810566,8.001208273680877,41.31593695949572,2.022178753913044,0.2289231456816196,1.0,0.6044913180702051,0.6044913180702051,
168,2018-11-05 18:25:02,15.038022372975211,8.001208273680877,41.31593375618088,2.022172905929088,0.2522958517074585,1.0,0.335859315064781,0.335859315064781,
169,2018-11-05 18:25:03,18.75190657143156,8.001208273680877,41.31593196750834,2.022176146441677,0.1929749923292547,1.0,0.3358593210790195,0.3358593210790195,
170,2018-11-05 18:25:04,22.46579076988791,8.001208273680877,41.3159301788358,2.0221793869542664,0.1336541329510509,1.0,0.3358593265656067,0.3358593265656067,
171,2018-11-05 18:25:05,26.17967496834426,8.001208273680877,41.31592839016327,2.0221826274668557,0.0743332735728471,1.0,0.3358593330178379,0.3358593330178379,
172,2018-11-05 18:25:06,29.893559166800607,8.001208273680877,41.31592660149072,2.022185867979444,0.0150124141946434,1.0,1.0567183113376597,1.0567183113376597,
173,2018-11-05 18:25:07,47.93210584027723,8.001208273680877,41.315924686685335,2.022198261311235,0.1809633229859172,1.0,1.0567183409607388,1.0567183409607388,
174,2018-11-05 18:25:08,65.97065251375385,8.001208273680877,41.315922771879954,2.0222106546430254,0.3469142317771911,1.0,0.9178541695572068,0.9178541695572068,
175,2018-11-05 18:25:09,70.08545672136329,8.001208273680877,41.3159208433131,2.022221340585132,0.3947305579980214,1.0,0.9178541950111038,0.9178541950111038,
176,2018-11-05 18:25:10,74.20026092897274,8.001208273680877,41.315918914746256,2.022232026527237,0.4425468842188517,1.0,0.9178542209063152,0.9178542209063152,
177,2018-11-05 18:25:11,78.31506513658218,8.001208273680877,41.3159169861794,2.022242712469344,0.490363210439682,1.0,0.7336590957325488,0.7336590957325488,
178,2018-11-05 18:25:12,82.28861420196658,8.001208273680877,41.31591382497065,2.022235001777056,0.4256209631760915,1.0,0.73365912352443,0.73365912352443,
179,2018-11-05 18:25:13,86.262163267351,8.001208273680877,41.31591066376189,2.0222272910847683,0.360878715912501,1.0,0.7336591505592174,0.7336591505592174,
180,2018-11-05 18:25:14,90.2357123327354,8.001208273680877,41.31590750255314,2.0222195803924805,0.2961364686489105,1.0,0.426426849563878,0.426426849563878,
181,2018-11-05 18:25:15,97.27496847060036,8.001208273680877,41.31590388671256,2.022217879237953,0.3015689849853515,1.0,0.4264268514447734,0.4264268514447734,
182,2018-11-05 18:25:16,104.31422460846534,8.001208273680877,41.31590027087199,2.0222161780834265,0.3070015013217926,1.0,0.426426854815561,0.426426854815561,
183,2018-11-05 18:25:17,111.35348074633032,8.001208273680877,41.315896655031416,2.0222144769288994,0.3124340176582336,1.0,0.4264268574414023,0.4264268574414023,
184,2018-11-05 18:25:18,118.39273688419529,8.001208273680877,41.31589303919084,2.0222127757743724,0.3178665339946747,1.0,0.5707788301733618,0.5707788301733618,
185,2018-11-05 18:25:19,114.8621198946619,8.001208273680877,41.315888051015264,2.022211163056673,0.3700776323676109,1.0,0.570778833373379,0.570778833373379,
186,2018-11-05 18:25:20,111.3315029051285,8.001208273680877,41.31588306283968,2.0222095503389745,0.4222887307405472,1.0,0.5707788358056209,0.5707788358056209,
187,2018-11-05 18:25:21,107.8008859155951,8.001208273680877,41.3158780746641,2.022207937621276,0.4744998291134834,1.0,0.5707788374700878,0.5707788374700878,
188,2018-11-05 18:25:22,104.27026892606172,8.001208273680877,41.31587308648852,2.0222063249035767,0.5267109274864197,1.0,0.1849345465468873,0.1849345465468873,
189,2018-11-05 18:25:23,104.94202998376352,10.001510342101096,41.315874740737975,2.0222065537663854,0.4436230026185512,1.0,0.1849345464967513,0.1849345464967513,
190,2018-11-05 18:25:24,105.61379104146532,12.001812410521316,41.31587639498743,2.022206782629194,0.3605350777506828,1.0,0.1849345472324716,0.1849345472324716,
191,2018-11-05 18:25:25,106.28555209916712,14.002114478941536,41.315878049236886,2.0222070114920028,0.2774471528828143,1.0,0.1849345463964794,0.1849345463964794,
192,2018-11-05 18:25:26,106.95731315686892,16.002416547361754,41.31587970348634,2.0222072403548115,0.1943592280149459,1.0,0.4581506574968625,0.4581506574968625,
193,2018-11-05 18:25:27,108.85397814220602,16.002416547361754,41.31587742983574,2.022202665449917,0.1721881832927465,1.0,0.4581506681755223,0.4581506681755223,
194,2018-11-05 18:25:28,110.7506431275431,16.002416547361754,41.31587515618514,2.0221980905450234,0.150017138570547,1.0,0.45815067925924,0.45815067925924,
